adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,,0,[],,1048474,tt21652272,['US'],en,Spy vs Spy Boss,A child-like covert agent is terrible at his job.,0.3003,/7o6KJ8sAB2ySTVf4VTYOwjr70KI.jpg,"[{'id': 166952, 'logo_path': None, 'name': 'Hilariously Awful Productions', 'origin_country': ''}]",[],2023-02-01,0,7,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Spy vs Spy Boss,False,0.0,0
False,,"{'id': 515079, 'name': 'Lizin let do nebe (kolekce)', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,376656,tt0151370,['XC'],cs,Lízin let do nebe,"The orphan Eliška Irovská, nicknamed Líza, arrives in her native village of Ptačice. As an orphan she is housed in the local poorhouse and has to go out begging. Her guardian Petr Tumlíř, however, sees that she is competent enough to go to school.",2.2359,/5Jdq5TUeAccLPqeaf2QVE4m1kDc.jpg,"[{'id': 139870, 'logo_path': None, 'name': 'Europafilm', 'origin_country': 'XC'}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1938-02-12,0,102,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Líza Soars to the Skies,False,4.75,4
False,,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",,932629,,['FR'],fr,Sous le charme d'un intrus,,0.2082,,[],[],1999-09-01,0,0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Sous le charme d'un intrus,False,0.0,0
False,,,0,[],,304741,tt0003742,['US'],en,Calatayud en fiestas,Calatayud festive celebration. Authorities and priests marching in a procession followed by a host of public. Taking a chocolate. It could be the Feast of San Roque.,0.0439,/mbnckAEsa1YUnMIFZezkFlqh5Jq.jpg,[],[],1914-11-20,0,2,[],Released,,Calatayud in Celebration,False,0.0,0
False,/dMA6IEtOFlH9PKnuVJAGawpXmDl.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,569931,,['DE'],de,Inside the Titanic - Countdown zum Untergang,,0.0882,/e89HnnukIbtuvgyEoZ5RwzpXp66.jpg,"[{'id': 67970, 'logo_path': None, 'name': 'Sony Music Entertainment Germany', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2012-04-13,0,0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Inside the Titanic - Countdown zum Untergang,True,0.0,0
False,,,0,"[{'id': 27, 'name': 'Horror'}]",,825818,,"['US', 'CA']",en,The Curse,"When a young girl becomes jealous of her little brother for receiving money from the tooth fairy, she hatches a peculiar plan to cash in.",0.219,/aRbFDcETUBLKfz5c5kHGmtUev4e.jpg,"[{'id': 108961, 'logo_path': None, 'name': 'TELUS STORYHIVE', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2021-04-23,0,4,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Curse,False,0.0,0
False,/lAbYo4Xgljd9qh5NwlCMWJ2Flmb.jpg,,0,"[{'id': 28, 'name': 'Action'}]",,1284469,,['US'],en,Edward Vazquez vs. Daniel Bailey,"Edward Vazquez (15-2) faces Daniel Bailey (13-1) over eight rounds, headlining a Red Owl Boxing card in Houston. Vazquez returns to the ring following his IBF World Super Featherweight title defeat to Joe Cordina in November.",0.0143,/5BkHO7MQNe1Qw47yUgc7E14rbJH.jpg,"[{'id': 200225, 'logo_path': None, 'name': 'Red Owl Boxing', 'origin_country': ''}, {'id': 135210, 'logo_path': '/uVtnYQgOoNZePh5Jm4f7mXNG1uH.png', 'name': 'DAZN', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-03,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Edward Vazquez vs. Daniel Bailey,True,0.0,0
False,,,0,[],,1086408,,['BR'],pt,Mademoiselle do Rap,"A short film about the life, trajectory, and struggle against prejudice of Lulu Monamour, who calls himself the first openly gay rap singer in Brazil.",0.0,/4bpnr9oRJW2know849o2XfA3Zvc.jpg,[],[],2016-10-14,0,20,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Mademoiselle do Rap,False,0.0,0
False,,,0,[],,158882,,['LV'],lv,Garijs Porters un Sašas Dzira,"The sequel to the 2012 hit ""Gary Porter and the Cucumber Room"". Did Voldemārs really die? Did Gary Porter really die too? The questions will be answered.",0.0261,,[],"[{'iso_3166_1': 'LV', 'name': 'Latvia'}]",2013-01-01,0,0,[],Released,,Garijs Porters un Sašas Dzira,False,0.0,0
False,,,0,[],,863383,,['ES'],es,Un chapuzas en casa,,0.0239,/3lnhFE6H7iqO5RxsLeddAdO0e9f.jpg,[],[],,0,0,[],Released,,Un chapuzas en casa,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1374402,tt35596213,"['NL', 'BE', 'PK']",ur,ایسے جیسے حقیقت,"“Make it look real,” the clients of a photo studio in Pakistan urge the photographer. They want a photo of themselves with girls, and preferably holding a gun or sitting on a motorcycle, even though they have none of these things. So their photos are pasted onto stock photos. In a sense, these studios are selling a lie, but at the same time the photos bring to light the dreams and ambitions of their clients.",0.0256,/tXfcg1olivt7sKsWWo73bNWThMm.jpg,[],"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'PK', 'name': 'Pakistan'}]",2024-11-15,0,68,"[{'english_name': 'Urdu', 'iso_639_1': 'ur', 'name': 'اردو'}, {'english_name': 'Pushto', 'iso_639_1': 'ps', 'name': 'پښتو'}]",Released,,Make It Look Real,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,898918,,['PH'],tl,A Will to Dream,"A former ballet star in the Philippines, Luther Perez surrendered his US Green Card to teach dance to underprivileged children and youth in urban poor districts in Quezon City. He wanted to continue the heroic work started by his close friend, Eddie Elejar, and late domestic partner, Tony Fabella, of empowering the marginalized through ballet.",0.0143,/9dnrZuyyEXrVbz3BNfr4POVwH4U.jpg,[],"[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2021-10-14,0,95,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,A Will to Dream,False,0.0,0
False,/lCZ6Z9v4O6ybmYqUMZ5dp6wvOeH.jpg,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",https://siy-movie.com/,890526,tt18815700,['JP'],ja,死刑にいたる病,"Masaya is a university student, but he attends a school that's not his ideal school. His days are generally gloomy. One day, he receives a letter from serial killer Haimura. He was convicted for nine murders and received the death penalty. Back when Haimura was committing his murders, he ran a bakery store. At that time, Masaya was a middle-school student and a customer at his bakery store. According to the letter, Haimura confesses to having committed eight murders, but he insists that he did not commit the last murder. Masaya begins to investigate the last murder case involving Haimura.",2.4755,/A0GJQazi608g1vYE9x8e34lVR1H.jpg,"[{'id': 6681, 'logo_path': '/s4RElEnQyM2VrHZCQ3jYemPdxML.png', 'name': 'THE KLOCKWORX', 'origin_country': 'JP'}, {'id': 1780, 'logo_path': '/jdnvUiU7I3Uf2ig0VZNNjf0ORRL.png', 'name': 'TFC', 'origin_country': 'JP'}, {'id': 3034, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 113891, 'logo_path': '/7Xg4yPm2BCoHzI67qGFk3ZBDwUb.png', 'name': 'RIKI PROJECT', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2022-05-06,0,128,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Lesson in Murder,False,7.471,17
False,,,0,[],,747379,tt0282022,['IN'],ml,നീ എന്റെ ലഹരി,"Nee Ente Lahari is a 1976 Indian Malayalam film, directed by P. G. Vishwambharan and produced by G. Kolappan. The film stars Kamal Haasan, Jayabharathi, Jose Prakash and Sankaradi in the lead roles. The film has musical score by G. Devarajan.",3.3118,/2YEKeoo9e9YXQTZNahgSY1uvGN7.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1976-09-24,0,0,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,,Nee Ente Lahari,False,0.0,0
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,1020109,tt1228961,['PH'],tl,Alyas Batman at Robin,A Batman takeoff.,0.0752,/dGsJzih9ABuKlZx4ZOwqhTXn4Gc.jpg,"[{'id': 172831, 'logo_path': None, 'name': ""D'Lanor Productions"", 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",1965-05-25,0,0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Alyas Batman at Robin,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1046447,,['CZ'],en,A jsem v pytli,"It was close to work. The situation of Dita, who found herself prematurely and unnecessarily at the end of her life, and only because of her doctor. An intimate reflection not only on the relationship with the doctor who signed Dita's death warrant, but above all on past beauty and wishes. Footage from between the pillows with an awareness of one’s last few days in the context of the issue of oncology as a moneymaker.",0.0071,,[],[],2022-10-30,0,12,[],Released,,... where it's green a lot,False,0.0,0
False,/kCwmLYy9ZMto1eMH8BI9KcVVIH2.jpg,,45300000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1022453,tt23790696,['IN'],te,ది రాజా సాబ్,"A young heir embraces both his royal heritage and rebellious spirit as he rises to power, establishing unprecedented rules during his reign as Raja Saab.",5.5017,/nvK6gYa4diCnQkDVN42uoYXPrdT.jpg,"[{'id': 106829, 'logo_path': None, 'name': 'People Media Factory', 'origin_country': 'IN'}, {'id': 239118, 'logo_path': None, 'name': 'IVY Entertainment', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2026-01-09,0,0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",In Production,,The Raja Saab,False,0.0,0
False,,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,1255339,tt30144144,['GB'],en,8v40,"A quirky, unlucky-in-love bachelor volunteers for a secret teleportation experiment, only to find himself transported across the world to the Philippines, where he accidentally disrupts the life of a woman he's been trying to woo online.",1.4453,/ArajLG0NHE9gUdSJZMHBMMpRRVm.jpg,"[{'id': 204056, 'logo_path': None, 'name': 'Invisible Sword Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2026-05-15,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",In Production,,8v40,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,981592,,['PE'],es,El último semestre,,0.0558,/yr9VAva1ItDDDClIwKDu4csz8Om.jpg,[],"[{'iso_3166_1': 'PE', 'name': 'Peru'}]",2020-11-27,0,0,[],Released,,El último semestre,False,0.0,0
False,/65okSvENEIjMczGR7afiHpz6pgH.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,409640,tt3763172,['ES'],es,Firme Usted Aquí,"Spain. Faced with the progressive aging of the population and the dire economic situation, the Administration launches an assisted euthanasia campaign aimed at so-called -unproductive beings-. Keen to get their hands on the amount of money set for the substitution of the old man, the Arevalo family will try to get rid of Granddad unaware that he has plans of his own.",1.2132,/ipzupeQKjs5EYscnfILap3NwbSE.jpg,"[{'id': 28016, 'logo_path': '/zHoaupvjWluNcDZQYuOlVkEwotC.png', 'name': 'Ecam', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2014-01-01,0,10,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Firme Usted Aquí,False,5.0,3
False,/cG65EtuUXMYvzkuwwRtEE3IE5Dg.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,1263345,,['US'],en,Odyssey of a Dropout,"Scott, a high school dropout, has no diploma, no job, no future and finally no girl. He is faced with the decision of continuing his education or continuing a life without hope or meaning.",0.0362,/8O9fc94zyEcVJuRAj2JK2jihtvr.jpg,"[{'id': 96804, 'logo_path': '/q7Cs42DO8WuzUj44QySYSdotT5K.png', 'name': 'Coronet Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1966-01-01,0,20,[],Released,,Odyssey of a Dropout,False,0.0,0
False,,,0,[],,388245,,['US'],en,Bad Girlfriend,She's a bad girlfriend!,0.1896,,[],[],2010-08-08,0,8,[],Released,,Bad Girlfriend,False,0.0,0
False,/yNcKKQZZh2DSNyAO63ckpYCaVQW.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",https://iffr.com/en/2020/films/la-espera,698664,tt11800206,"['ES', 'BR']",es,La Espera,"A story slowly reveals itself: a spattering of campfires and makeshift tents is actually a caravan heading to the US border in search of safety and a new life. Silent images and fragments of touching conversations calmly direct the viewer’s attention to individual destinies. What seems so abstract and far away, suddenly becomes close and alive.",0.0609,/aelTKtpcBzUFJ5smpeIZwdUw8qw.jpg,"[{'id': 140226, 'logo_path': None, 'name': 'Majmun Films', 'origin_country': 'DE'}, {'id': 51184, 'logo_path': None, 'name': 'Basalt Film', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2020-01-25,0,14,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,La Espera,False,0.0,0
True,,,0,[],,566582,,['DE'],de,The Millionaire,,0.0,/9SE9G3eExR9uOfrLqHtj3MvaFe9.jpg,"[{'id': 32268, 'logo_path': '/7nahCTlWYmW72oBejKqzOuvtn0J.png', 'name': 'DBM', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1990-01-01,0,0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Millionaire,False,0.0,0
False,/k1bWJ3Tnki2BupZwWxNtuP8QLkP.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",https://sic.gob.mx/ficha.php?table=produccion_cine&table_id=14110,1142996,,['MX'],es,La Libertad Fantasma,"Art is a freedom for those who make it and for those who look at it. A freedom that ends when the violence starts. In Mexico, every day eleven women are murdered and in more than ninety percent of the cases impunity prevails. Through the testimony of seven women, this documentary essay reflects on femicide and the destruction that this leaves a country and its culture. Because in times of horror, art cannot be the same, every time a woman is murdered, a museum or a library collapses in the world.",0.0256,/umkedEbaw3nPB1uNkUCBJlerzxa.jpg,"[{'id': 88614, 'logo_path': '/jpid5wWEkbpSqRTsHdJjWwzLWv8.png', 'name': 'UNAM', 'origin_country': 'MX'}, {'id': 134655, 'logo_path': '/mg9nMn3TCIY2qDvICJ1CGEGsDpA.png', 'name': 'Escuela Nacional de Artes Cinematográficas (ENAC)', 'origin_country': 'MX'}, {'id': 299, 'logo_path': '/elssmtHcogGtF8Gxokh9phZvLKi.png', 'name': 'Instituto Mexicano de Cinematografía', 'origin_country': 'MX'}, {'id': 9980, 'logo_path': '/tvtK88MhdxjOZN3zSeyrkP8iWd1.png', 'name': 'Fondo para la Producción Cinematográfica de Calidad', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2022-08-13,0,112,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Phantom Liberty,False,0.0,0
False,,,5,[],,875027,,['US'],en,The Dreamcatcher,Why is it that when you wake up you often forget what happened in your dreams? What if someone is stealing them from you while you sleep?,0.0536,/2C7FvF2kHUmPKdvcs2WqGGsXDcF.jpg,[],[],,0,11,[],Released,,The Dreamcatcher,False,0.0,0
False,,,0,[],,1176236,,['CN'],zh,三代厨房,,1.9647,/v6KZXbpfB3sUloD41ZLFElzdve1.jpg,[],[],2006-08-01,0,0,[],Released,,三代厨房,False,0.0,0
True,,"{'id': 1269871, 'name': 'Big Men On Campus Collection', 'poster_path': None, 'backdrop_path': None}",0,[],,1174306,,['DE'],de,Big Men on Campus 5,"These fratboy dicks are big, hard and ready for some tight holes! Corbin Fisher’s got the hottest, horniest college boys in volume 5 of its Big Men on Campus series.",0.0,/5xQkmPVBLnUsuzdnAMksHme3RxO.jpg,"[{'id': 107669, 'logo_path': '/ldPljoKFZqteNsstTTNSZFpzQL.png', 'name': 'Corbin Fisher', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-22,0,74,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Big Men on Campus 5,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,925660,tt0324646,['PL'],pl,Zabij ich wszystkich,"19-year-old Ewa comes to town to talk to her brother Krzysztof. The conversation is to concern the illness of the father whom Ewa is looking after. However, he does not find Krzysztof at home. Instead, there are two of his colleagues.",0.0256,,"[{'id': 257201, 'logo_path': None, 'name': 'Rebellion Films', 'origin_country': ''}, {'id': 250, 'logo_path': '/evWKasiElVQywuKv2dI72P9twz8.png', 'name': 'Canal+ Polska', 'origin_country': 'PL'}, {'id': 38, 'logo_path': '/oZyTaSTMP9LMB6BTzPDv3q4oyMj.png', 'name': 'Studio Filmowe Tor', 'origin_country': 'PL'}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1999-12-07,0,64,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Zabij ich wszystkich,False,2.0,2
False,,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,760308,tt13380054,"['GB', 'US']",en,After the Flames: An Apocalypse Anthology,"After the flames is an apocalypse anthology of seven cerebral and stylish stories, each sharing a vision of the end of days.",0.8763,/B0M6qU2ItnQefoJc8JAluTqSCh.jpg,"[{'id': 143065, 'logo_path': None, 'name': 'Suharruru Cinema', 'origin_country': ''}, {'id': 143066, 'logo_path': None, 'name': 'V-Pac Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2020-10-31,0,123,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,After the Flames: An Apocalypse Anthology,False,5.3,3
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,710757,tt7243672,['US'],en,The Statue,A recently immigrated 2nd grader struggles with his new life that only becomes more challenging when his dance teacher casts him in the class play.,0.0782,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-10-01,0,11,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Statue,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,394749,tt0176186,"['US', 'GB']",en,The Story of Shirley Yorke,"Nurse Shirley Yorke must assist her boss Dr Napier, the only person able of effecting a new treatment on the ailing wife of a British Lord. The woman dies and the finger is very strongly pointed at Sister Shirley because she and the Lord were former lovers.",2.8675,/8pSF4dfBQI1EmGDVu3PN11Mdlt8.jpg,"[{'id': 17138, 'logo_path': None, 'name': 'Nettlefold Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1949-07-04,0,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Story of Shirley Yorke,False,5.5,6
False,/fkR0ivaWf6sdrtERmNFfi5LtQbR.jpg,,0,"[{'id': 10402, 'name': 'Music'}]",,918809,,['FR'],fr,Shaka Ponk - Live at La Musicale Live,,0.0,/kVzOWtwU3XglyxWZCxPLqqSLlPI.jpg,[],[],2014-03-18,0,0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Shaka Ponk - Live at La Musicale Live,False,8.0,1
False,/cyAiY7pBfkEwzL5EVIxCDTNE1eK.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,560491,tt8753660,['BR'],pt,Exterminadores do Além Contra a Loira do Banheiro,A group of three youtubers who call themselves experts in supernatural beings decide to win public recognition once and for all. For this they plot a plan to capture a being known to all. It is the spirit of a light-haired woman who died in an unknown way and who haunts the bathrooms of schools across the country: the blonde in the bathroom.,1.3041,/jXChjh6YQFNDH5mUd0A2Fs7DjFE.jpg,"[{'id': 82389, 'logo_path': '/hLGYG6G4OcUiYCUSmWIoSrRZO8a.png', 'name': 'Clube Filmes', 'origin_country': 'BR'}, {'id': 111151, 'logo_path': '/mxAV75PuK4sxxjy22AgNHTZn2Cm.png', 'name': 'Galeria Distribuidora', 'origin_country': 'BR'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2018-11-29,0,103,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Ghost Killers vs. Bloody Mary,False,5.6,125
False,,,0,"[{'id': 10402, 'name': 'Music'}]",,1006244,,['IT'],it,Il Nascimento dell'Aurora,"Olympian gods and nymphs are celebrating Aurora's birth in the Vale of Tempe, crossed by the river Peneo. They praise her features in verse and song, comparing them to rivers and flowers. The text is anonymous and hints at a regal birth, probably Maria Theresa of Austria's in 1717.",0.0,/bBiiuUj0fV1pmbzakHanLySgyr8.jpg,[],[],2022-07-26,0,134,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Il Nascimento dell'Aurora,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",https://www.freshwave.hk/?a=doc&id=2409,885906,,['HK'],cn,日落黃昏,"The fairy tale of childhood is that our lives will follow an ideal trajectory. Destiny decides otherwise for Wing-Kai who becomes bedridden, paralysed from the neck down after a car accident. The monotonous hospital life depresses the young man. Years later, he meets a young girl who is caring for her boyfriend in vegetative state, believing that her love will wake him up eventually. Wing-Kai ridicules her innocent optimism. When the young man recovers miraculously, hope reawakens in Wing-Kai who begins rehabilitation training with great fervour. However, time passes and everything remains the same. Sinking into even deeper despair, Wing-Kai tries to regain control over his own destiny……",0.2369,/iuUzmqr9hgoMJAV39jLI5qT34nN.jpg,"[{'id': 61392, 'logo_path': '/e1g54NyBA3ICLice0kKOYHMc84u.png', 'name': 'Fresh Wave', 'origin_country': 'HK'}, {'id': 61393, 'logo_path': '/zBPeWCDSwQ2PDSRHacdt4HPHw3n.png', 'name': 'Hong Kong Arts Development Council', 'origin_country': 'HK'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2021-06-13,0,29,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Find Ourselves In Time,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1297415,,['PT'],pt,Urute vv,"An intimate glimpse into 3 years of serene moments, compiling video, polaroids and other things that were lying around when editing.",0.0362,/2RmSCbUxRf3xu2JlC8XIOxGiViC.jpg,"[{'id': 215710, 'logo_path': None, 'name': 'riz000ma', 'origin_country': ''}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2024-05-29,0,3,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,vv,Urute vv,False,0.0,0
False,/xGQ4miF6XFMgtmz7eYjqq3xldng.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,745173,,['KR'],ko,나의 이름,"Ri-ae', a woman who had everything but could not fulfill her dream. 'Cheol-woo'. a man with a genius talent but is not lucky.  'Ri-ae' bought the painting of 'Cheol-woo' who she met by chance, and they decided to complete the last work by borrowing each other's names.  'Ri-ae' forgets her vanity and learns true love. And 'Cheol-woo' who had no hope, finds a reason to live as a man with a warm smile...",0.8543,/wv6C4cEJkbWHiZyAZ4ifSzXQuTw.jpg,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2020-10-14,0,110,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,The Name,False,6.0,1
False,,,0,[],,1468893,,['US'],en,Before I Forget,A young filmmaker reflects on their negative relationship with the camera and how they must heal it for the sake of their loved ones.,0.0,,[],[],2025-04-19,0,7,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Before I Forget,False,0.0,0
False,/yKPI8cwnytoqPLSdf8itwREW9RN.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,224056,tt0061548,['US'],en,Daffy's Diner,"Diner owner, Daffy Duck, must find a real mouse to make into a mouse-burger for El Supremo, a mean Mexican cat.",1.0394,/aTztK3wtS2eYSUPkJuv4fSieyML.jpg,"[{'id': 8402, 'logo_path': None, 'name': 'DePatie-Freleng Enterprises', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ingPVoHnINIrFR7WHmYux1f5pES.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-01-20,0,6,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Daffy's Diner,False,5.4,7
False,/ah5H2baLpRjVo24unqNlFOwF6Tc.jpg,,1300,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,1438867,,['FR'],fr,Crystal,,0.0357,/fK1J5OjclySmfqWFV2w2d9mQn3x.jpg,"[{'id': 102561, 'logo_path': None, 'name': 'An Independent Production', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",,0,0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Post Production,,Crystal,False,0.0,0
True,,,0,[],,1433538,tt0369321,['US'],en,Les chaleurs de la gynéco,The gynecologist's heat,0.0,/vZyBuRR10qpNjtPprFXRsLxa3P1.jpg,[],[],1991-01-01,0,91,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Les chaleurs de la gynéco,False,0.0,0
False,,,0,[],,580658,tt1649745,['FR'],fr,Brune Renault,A car in an underground garage is the start of an 'approximate fiction'.,0.0352,,[],[],2010-01-01,0,17,[],Released,,Brune Renault,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,261707,tt0215169,['US'],en,Selvam,,3.9977,,[],[],1966-11-10,0,0,[],Released,,Selvam,False,0.0,0
